Date,SEK.AX,TLS.AX,WOW.AX,WBC.AX,BHP.AX,CBA.AX,CPU.AX,WES.AX
2015-10-09,11.14700412750244,4.553868293762207,22.02479553222656,21.14038848876953,16.241775512695312,53.98945999145508,8.770927429199219,19.708641052246094
2015-10-12,11.112252235412598,4.505422592163086,21.917680740356445,20.97597885131836,16.089509963989258,53.36042404174805,8.737923622131348,19.635366439819336
2015-10-13,11.051432609558104,4.465052127838135,22.098949432373047,20.852672576904297,15.740562438964844,53.06020736694336,8.779179573059082,19.82097625732422
2015-10-14,11.0340576171875,4.432753562927246,21.94239616394043,20.852672576904297,15.658088684082031,53.29609298706055,8.853437423706055,19.650020599365234
2015-10-15,11.16438102722168,4.392383575439453,22.19782447814941,20.852672576904297,15.937241554260254,53.89652633666992,8.803932189941406,19.703752517700195
2015-10-16,11.303393363952637,4.392383575439453,22.370864868164062,20.852672576904297,15.861112594604492,54.71855926513672,8.762675285339355,19.767248153686523
2015-10-19,11.225197792053224,4.279343605041504,22.214305877685547,21.61537170410156,15.677115440368652,54.63279724121094,8.770927429199219,19.67444610595703
2015-10-20,11.17306900024414,4.400457382202148,22.098949432373047,21.277416229248047,15.220317840576172,54.1324348449707,8.729671478271484,19.77701759338379
2015-10-21,11.016681671142578,4.416605949401856,22.20606803894043,21.208444595336918,15.372583389282228,54.189598083496094,8.754424095153809,19.87959098815918
2015-10-22,10.92979621887207,4.432753562927246,22.074234008789062,21.40156364440918,15.290108680725098,54.604190826416016,8.754424095153809,19.987049102783203
2015-10-23,11.233885765075684,4.505422592163086,22.914684295654297,21.76710319519043,15.60098648071289,55.290409088134766,9.018462181091309,20.358264923095703
2015-10-26,11.233885765075684,4.448902606964111,22.939403533935547,21.960224151611328,15.588295936584473,55.39763259887695,8.993708610534668,20.24591827392578
2015-10-27,11.199132919311523,4.456976890563965,22.96412467956543,21.911945343017575,15.442377090454102,55.56919097900391,8.902946472167969,20.48037338256836
2015-10-28,11.12962818145752,4.505422592163086,22.55213928222656,22.02229881286621,15.087084770202637,55.49771499633789,8.853437423706055,20.50968170166016
2015-10-29,10.97323989868164,4.440828800201416,20.35213279724121,22.015399932861328,14.890406608581545,55.161739349365234,8.869939804077148,19.625598907470703
2015-10-30,11.14700412750244,4.360086441040039,19.865985870361328,21.64295768737793,14.604907035827637,54.84723663330078,8.91944694519043,19.24950218200684
2015-11-02,11.31208038330078,4.279343605041504,19.44575881958008,21.11188697814941,14.465328216552734,53.68208312988281,8.845187187194824,19.005279541015625
2015-11-03,11.52059841156006,4.360086441040039,19.69295310974121,21.58778190612793,14.604907035827637,54.65423202514648,9.051465034484863,19.11762046813965
2015-11-04,11.755179405212402,4.303566932678223,19.775352478027344,21.56709289550781,14.890406608581545,54.74000930786133,9.034961700439451,19.19577407836914
